epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1593132213,06/25/2020 20:43:33 -04:00,5,43.6481,-70.2688,04102,Tank farm smell is so potent tonight I checked out my front door to see if they were pouring asphalt. This has to be addressed. It’s making life unlivable on the west end. ,"Headache, asthma, watery eyes. ",
1593137877,06/25/2020 22:17:57 -04:00,4,43.622,-70.2721,04106,Burning fumes,Burning eyes,
1593138857,06/25/2020 22:34:17 -04:00,4,43.6296,-70.2859,04106,Petroleum,Irritated breathing,
1593163585,06/26/2020 05:26:25 -04:00,3,43.6388,-70.2529,04106,,,
1593163754,06/26/2020 05:29:14 -04:00,3,43.6354,-70.244,04106,Petroleum tank fumes,,
1593180401,06/26/2020 10:06:41 -04:00,5,43.6345,-70.2684,04106,Oil tanks - can smell from inside the house,,
1593180447,06/26/2020 10:07:27 -04:00,3,43.6333,-70.2685,04106,Petroleum/ asphalt,,
1593188365,06/26/2020 12:19:25 -04:00,4,43.6515,-70.2746,04102,OIL TANKS,,
1593193892,06/26/2020 13:51:32 -04:00,5,43.6407,-70.2883,04106,,,
1593193898,06/26/2020 13:51:38 -04:00,5,43.6421,-70.2885,04106,,,
1593195860,06/26/2020 14:24:20 -04:00,4,43.647,-70.2701,04102,Tank farm,,
1593207150,06/26/2020 17:32:30 -04:00,1,43.6276,-70.3018,04106,,,
1593217075,06/26/2020 20:17:55 -04:00,4,43.6518,-70.2713,04102,Can smell the tank farm in my house. ,,
1593218374,06/26/2020 20:39:34 -04:00,5,43.6476,-70.2673,04102,Holy balls the petroleum tanks stink again tonight. When will this change. ,Headaches. Nightly. ,
1593220031,06/26/2020 21:07:11 -04:00,4,43.6482,-70.2643,04102,Oil/Petroleum/Gasy,"Can’t have a deep breath, headache, nausea",
1593238418,06/27/2020 02:13:38 -04:00,4,43.6328,-70.2455,04106,Stinky tires burning,"Headache, stomachache ",
1593238450,06/27/2020 02:14:10 -04:00,5,43.6352,-70.245,04106,Burnt tar,"Headache, stomachs ache, nausea ",
1593260729,06/27/2020 08:25:29 -04:00,3,43.6354,-70.2407,04106,Tank fumes ,,
1593275677,06/27/2020 12:34:37 -04:00,5,43.6522,-70.2747,04102,Tar smell from the tanks. Terrible terrible terrible. ,So strong in my house that I actually became lightheaded and had to sit down for fear that I would faint. How is this acceptable??!!,
1593280114,06/27/2020 13:48:34 -04:00,5,43.6484,-70.2721,04102,Tar from tanks. ,Holy cr*p the city needs to do something now. I’m on a walk and actually feel like I’m getting a huffing high. I feel tingly all over and light headed. Had to stop for several minutes as ,
1593309688,06/27/2020 22:01:28 -04:00,4,43.6322,-70.2848,04106,Bad smell ,,
1593340838,06/28/2020 06:40:38 -04:00,4,43.6313,-70.2645,04106,Petroleum tank fumes ,Sore throat ,
1593342522,06/28/2020 07:08:42 -04:00,3,43.6234,-70.2787,04106,Industrial,,
1593344520,06/28/2020 07:42:00 -04:00,5,43.6304,-70.2691,04106,,,
1593346578,06/28/2020 08:16:18 -04:00,4,43.6329,-70.282,04106,That #6 oil ,"Burning, dizziness, nausea",
1593347661,06/28/2020 08:34:21 -04:00,2,43.62,-70.2693,04106,Coal / Oil,Nose ,
1593348648,06/28/2020 08:50:48 -04:00,5,43.6289,-70.2841,04106,Oil,"Nausea, dizziness, short of breath",
1593349674,06/28/2020 09:07:54 -04:00,3,43.6308,-70.2826,04106,Asphalt,,
1593351068,06/28/2020 09:31:08 -04:00,5,43.6316,-70.2897,04106,"Oil, tar","Headache, sinus pain, nausea ",
1593356576,06/28/2020 11:02:56 -04:00,4,43.6296,-70.2854,04106,,,
1593356603,06/28/2020 11:03:23 -04:00,4,43.6288,-70.2837,04106,,,
1593356902,06/28/2020 11:08:22 -04:00,3,43.6301,-70.2924,04106,Oil ,,
1593359221,06/28/2020 11:47:01 -04:00,5,43.6302,-70.2837,04106,Asphalt ,,
1593360571,06/28/2020 12:09:31 -04:00,5,43.6295,-70.2831,04106,"Petroleum, tar",Irritating breathing,
1593389401,06/28/2020 20:10:01 -04:00,4,43.6318,-70.2832,04106,,,
1593389466,06/28/2020 20:11:06 -04:00,3,43.6329,-70.2827,04106,Asphalt ,,
1593390083,06/28/2020 20:21:23 -04:00,5,43.6294,-70.2853,04106,Petroleum ,"Sore throat, dizzy",
1593390345,06/28/2020 20:25:45 -04:00,4,43.6305,-70.2833,04106,Oil,,
1593393840,06/28/2020 21:24:00 -04:00,5,43.63,-70.2898,04106,Oil,"Headache, sinus pain, itchy eyes, stomach ache",
1593397722,06/28/2020 22:28:42 -04:00,3,43.6236,-70.3034,04106,Petroleum,Headache ,
1593426806,06/29/2020 06:33:26 -04:00,3,43.6241,-70.3027,04106,Petroleum,Headache,
1593429688,06/29/2020 07:21:28 -04:00,5,43.6292,-70.2831,04106,Heavy burned tar,Breathing irritation,
1593430264,06/29/2020 07:31:04 -04:00,5,43.6309,-70.2836,04106,Oil,"Dizziness, nausea, headache","Disgusting, something needs to change."
1593434147,06/29/2020 08:35:47 -04:00,3,43.6365,-70.2888,04106,Petroleum tank fumes ,,
1593439470,06/29/2020 10:04:30 -04:00,3,43.6315,-70.2846,04106,This is becoming every day problem ,This is getting to be every day,
1593441471,06/29/2020 10:37:51 -04:00,4,43.6284,-70.2869,04106,Oil/asphalt/petroleum whatever. I can smell it inside my house. This is unacceptable.,"Sore throat, burning, dizziness ",
1593459879,06/29/2020 15:44:39 -04:00,5,43.6308,-70.2834,04106,"Disgusting, burning tar",,
1593463649,06/29/2020 16:47:29 -04:00,4,43.6289,-70.2856,04106,Oil/asphalt,Sore throat,"It’s been like this Since last night, this occurrence  of fumes "
1593475106,06/29/2020 19:58:26 -04:00,4,43.6247,-70.302,04106,Petroleum ,"Headache, difficulty breathing. ",
1593475367,06/29/2020 20:02:47 -04:00,4,43.6291,-70.2869,04106,Oil/asphalt,Breathing difficulty,
1593475438,06/29/2020 20:03:58 -04:00,5,43.6323,-70.2787,04106,,,
1593475551,06/29/2020 20:05:51 -04:00,4,43.6247,-70.2936,04106,Diesel oil or propane ,Cough ,
1593481327,06/29/2020 21:42:07 -04:00,5,43.6295,-70.2843,04106,Burned tar or similar,Headache,
1593500324,06/30/2020 02:58:44 -04:00,5,43.6264,-70.2786,04106,Hot tar,Sore throat woke me up,"Sealed windows.
Criminal this is still happening all years. Authorities let it go on...and....on. "
1593500372,06/30/2020 02:59:32 -04:00,5,43.6258,-70.2767,04106,,,
1593513077,06/30/2020 06:31:17 -04:00,5,43.6301,-70.2848,04106,,,
1593514405,06/30/2020 06:53:25 -04:00,5,43.6299,-70.2806,04106,"Oil, tar, something noxious burning",,
1593514776,06/30/2020 06:59:36 -04:00,5,43.6319,-70.2777,04106,Asphalt,Throat irritation,
1593519029,06/30/2020 08:10:29 -04:00,4,43.6301,-70.2864,04106,Burning/chemicals - smells pretty terrible,,
1593534109,06/30/2020 12:21:49 -04:00,5,43.635,-70.2774,04106,Bad smell ,Nausea,
1593550240,06/30/2020 16:50:40 -04:00,4,43.6301,-70.2804,04106,Oil,Nausea,
1593551306,06/30/2020 17:08:26 -04:00,4,43.625,-70.3043,04106,Petroleum,Headache,
1593587061,07/01/2020 03:04:21 -04:00,4,43.6259,-70.2784,04106,Tank stink ,"Woke up to it 
Sick",
1593593866,07/01/2020 04:57:46 -04:00,4,43.6254,-70.2795,04106,,,
1593595912,07/01/2020 05:31:52 -04:00,3,43.6351,-70.2472,04106,Burning rubber,Tight throat,
1593603515,07/01/2020 07:38:35 -04:00,5,43.6344,-70.2761,04106,Burning tar,,
1593619855,07/01/2020 12:10:55 -04:00,4,43.6296,-70.2854,04106,,,
1593621107,07/01/2020 12:31:47 -04:00,3,43.63,-70.2815,04106,Oil,,
1593649613,07/01/2020 20:26:53 -04:00,5,43.6339,-70.2765,04106,,,
1593652063,07/01/2020 21:07:43 -04:00,3,43.6529,-70.2721,04102,Tar smell from tanks. ,,
1593695420,07/02/2020 09:10:20 -04:00,5,43.6329,-70.2509,04106,"Petroleum, sulphuric","Headache, cough, trouble breathing",Permeates air in and around home. The odor is so thick it has a weight to it
1593746403,07/02/2020 23:20:03 -04:00,4,43.6366,-70.242,04106,Petroleum tank fumes,,
1593747662,07/02/2020 23:41:02 -04:00,5,43.6348,-70.2455,04106,Burnt tar,"Headache, sore throat, nausea 
",
1593747687,07/02/2020 23:41:27 -04:00,4,43.6328,-70.2452,04106,Gas tanks burning,"Headache, tight throat",
1593747933,07/02/2020 23:45:33 -04:00,5,43.6335,-70.2455,04106,Anyone doing anything about this sh*t?,I can never keep my windows open on a warm evening. It’s consistent. Why do they have to be here? ,
1593750078,07/03/2020 00:21:18 -04:00,4,43.6324,-70.2495,04106,Petroleum,"Nausea, headache",
1593750900,07/03/2020 00:35:00 -04:00,5,43.6325,-70.2457,04106,Burnt tar,"Headache, burning eyes
",
1593765895,07/03/2020 04:44:55 -04:00,4,43.6307,-70.2851,04106,Burned tar oil,Irritates  breathing,
1593789281,07/03/2020 11:14:41 -04:00,3,43.6252,-70.304,04106,Petroleum,Headache,
1593864433,07/04/2020 08:07:13 -04:00,3,43.6337,-70.2822,04106,,,
1593877710,07/04/2020 11:48:30 -04:00,5,43.6326,-70.2805,04106,,,
1593877959,07/04/2020 11:52:39 -04:00,5,43.6355,-70.28,04106,,,
1593965501,07/05/2020 12:11:41 -04:00,3,43.6357,-70.2774,04106,Oil,,
1593965869,07/05/2020 12:17:49 -04:00,3,43.6365,-70.2814,04106,,,
1594035087,07/06/2020 07:31:27 -04:00,3,43.6309,-70.2932,04106,"Oil, asphalt",,
1594035929,07/06/2020 07:45:29 -04:00,5,43.6331,-70.2818,04106,Asphalt,,
1594036824,07/06/2020 08:00:24 -04:00,4,43.629,-70.2859,04106,Petroleum and tar,Irritating stink,
1594037756,07/06/2020 08:15:56 -04:00,3,43.6304,-70.2846,04106,Petroleum. Always petroleum.,Nausea. Please make this stop.,
1594052102,07/06/2020 12:15:02 -04:00,4,43.6332,-70.2817,04106,,,
1594061867,07/06/2020 14:57:47 -04:00,1,43.6281,-70.3146,04106,,,
1594079724,07/06/2020 19:55:24 -04:00,4,43.633,-70.2786,04106,,,
1594090346,07/06/2020 22:52:26 -04:00,3,43.6371,-70.2713,04106,Asphalt,,
1594123407,07/07/2020 08:03:27 -04:00,1,43.6437,-70.245,04106,,,
1594169012,07/07/2020 20:43:32 -04:00,3,43.6551,-70.2745,04102,petrochemical source from a southeasterly wind,,
1594247376,07/08/2020 18:29:36 -04:00,3,43.635,-70.2549,04106,hydrogen sulfide,,
1594248141,07/08/2020 18:42:21 -04:00,4,43.6238,-70.2783,04106,Petroleum ,,
1594260272,07/08/2020 22:04:32 -04:00,5,43.6349,-70.2439,04106,Burnt tar,"Headache, cough",
1594262678,07/08/2020 22:44:38 -04:00,4,43.6306,-70.2649,04106,Oil,Sick,
1594279838,07/09/2020 03:30:38 -04:00,4,43.6261,-70.2796,04106,Asphalt fumes from heated tank,Nausea,
1594316898,07/09/2020 13:48:18 -04:00,3,43.6415,-70.2906,04102,Petroleum tank fumes ,,
1594333135,07/09/2020 18:18:55 -04:00,3,43.6274,-70.2829,04106,Oil/asphalt,,
1594336915,07/09/2020 19:21:55 -04:00,3,43.6571,-70.2759,04102,petrochemical in the wind,,
1594346448,07/09/2020 22:00:48 -04:00,3,43.6334,-70.2848,04106,,,
1594360541,07/10/2020 01:55:41 -04:00,5,43.6305,-70.291,04106,Oil,"Headache, sinus pain, burning eyes, inability to sleep because the smell is so strong, nauseated ",
1594361102,07/10/2020 02:05:02 -04:00,4,43.6313,-70.2839,04106,Oil,,
1594376543,07/10/2020 06:22:23 -04:00,3,43.6293,-70.285,04106,Oil,Sore throat,
1594379332,07/10/2020 07:08:52 -04:00,5,43.6345,-70.2751,04106,Oil,,
1594382161,07/10/2020 07:56:01 -04:00,4,43.631,-70.2835,04106,Petroleum ,,
1594414665,07/10/2020 16:57:45 -04:00,3,43.6408,-70.2875,04106,,,
1594419716,07/10/2020 18:21:56 -04:00,4,43.637,-70.2948,04106,,,
1594428945,07/10/2020 20:55:45 -04:00,5,43.6306,-70.2919,04106,Petroleum. Please make this stop ,,
1594476802,07/11/2020 10:13:22 -04:00,4,43.6365,-70.2786,04106,,,
1594498684,07/11/2020 16:18:04 -04:00,3,43.6472,-70.2742,04102,Zoinks those tanks stink!  Tar!,,
1594586765,07/12/2020 16:46:05 -04:00,3,43.6365,-70.2699,04106,Oul,,
1594592899,07/12/2020 18:28:19 -04:00,4,43.6339,-70.2685,04106,Petroleum tank fumes ,,
1594594786,07/12/2020 18:59:46 -04:00,3,43.6343,-70.2682,04106,Petroleum,,
1594606118,07/12/2020 22:08:38 -04:00,3,43.6364,-70.245,04106,Skunk,,
1594634620,07/13/2020 06:03:40 -04:00,3,43.6367,-70.2327,04106,"Asphalt, crude oil",,Headache
1594634691,07/13/2020 06:04:51 -04:00,3,43.6377,-70.2364,04106,Asphalt,,
1594639424,07/13/2020 07:23:44 -04:00,4,43.6334,-70.2655,04106,Petroleum tank fumes ,,
1594639744,07/13/2020 07:29:04 -04:00,4,43.626,-70.2775,04106,Cancer fumes,Sick,
1594639938,07/13/2020 07:32:18 -04:00,5,43.634,-70.2512,04106,Strong petroleum fumes,"Headache, nausea",
1594643723,07/13/2020 08:35:23 -04:00,5,43.6336,-70.2641,04106,Oil / fuel ,Headache,Very overwhelming smell that has been noticeable since 7 am 
1594644650,07/13/2020 08:50:50 -04:00,3,43.6353,-70.2418,04106,Tank fumes,,
1594647703,07/13/2020 09:41:43 -04:00,4,43.6327,-70.2664,04106,,,
1594666842,07/13/2020 15:00:42 -04:00,1,43.628,-70.314,04106,,,
1594678480,07/13/2020 18:14:40 -04:00,4,43.6462,-70.2734,04102,Tanks smells asphalt. ,Burns my nose. ,
1594686495,07/13/2020 20:28:15 -04:00,4,43.6311,-70.2807,04106,,,
1594686731,07/13/2020 20:32:11 -04:00,4,43.6338,-70.2782,04106,Oil,,
1594688059,07/13/2020 20:54:19 -04:00,4,43.6312,-70.2837,04106,Tar/oil,"Smell just filled livingroom, instant headache",
1594688801,07/13/2020 21:06:41 -04:00,4,43.6321,-70.2839,04106,Petroleum or chemical ,,
1594690247,07/13/2020 21:30:47 -04:00,4,43.6347,-70.264,04106,Oil / petroleum ,Headache ,
1594706738,07/14/2020 02:05:38 -04:00,4,43.634,-70.2455,04106,Burnt tar,"Headache, nausea ",
1594725394,07/14/2020 07:16:34 -04:00,5,43.6334,-70.2774,04106,Very strong oil smell,,
1594727728,07/14/2020 07:55:28 -04:00,1,43.6434,-70.2435,04106,,,
1594744582,07/14/2020 12:36:22 -04:00,5,43.6311,-70.2847,04106,"Oil
",,
1594745676,07/14/2020 12:54:36 -04:00,5,43.6285,-70.2846,04106,Toxic cancer fumes. I can smell it inside my house.,"Nausea, dizziness, sore throat.",
1594749719,07/14/2020 14:01:59 -04:00,3,43.6316,-70.2907,04106,"Oil, tar",,
1594752899,07/14/2020 14:54:59 -04:00,3,43.6313,-70.285,04106,Petrochemical. Always,,
1594755293,07/14/2020 15:34:53 -04:00,4,43.6428,-70.2592,04101,Raw sewage,,
1594762294,07/14/2020 17:31:34 -04:00,5,43.6306,-70.2842,04106,"Oil, asphalt",Nauseous  ,
1594762804,07/14/2020 17:40:04 -04:00,4,43.6308,-70.2849,04106,Tar and oil,Breathing irritation,
1594763301,07/14/2020 17:48:21 -04:00,3,43.6297,-70.2829,04106,,,
1594763657,07/14/2020 17:54:17 -04:00,3,43.6357,-70.3145,04106,Petroleum oil smell ,,"Smelled strong oil on outer Broadway near the greater Portland Christian school
"
1594764634,07/14/2020 18:10:34 -04:00,3,43.6295,-70.2801,04106,Oil ,,
1594769455,07/14/2020 19:30:55 -04:00,4,43.629,-70.2764,04106,,,
1594774640,07/14/2020 20:57:20 -04:00,4,43.6233,-70.2755,04106,Petroleum ,,
1594808139,07/15/2020 06:15:39 -04:00,4,43.6239,-70.2772,04106,Industrial and petroleum,,
1594812492,07/15/2020 07:28:12 -04:00,4,43.632,-70.2788,04106,Oil,,
1594860869,07/15/2020 20:54:29 -04:00,4,43.6506,-70.2771,04102,Oil,"Headache, nausea",
1594873694,07/16/2020 00:28:14 -04:00,5,43.6525,-70.274,04102,Woke up to tank smell. Had to close my windows on this gorgeous night. What a shame. ,Light headed. Nose and throat irritant. ,
1594897751,07/16/2020 07:09:11 -04:00,5,43.6365,-70.2759,04106,Burnt tar,,
1594981578,07/17/2020 06:26:18 -04:00,4,43.6463,-70.272,04102,Petroleum odor,,
1594993676,07/17/2020 09:47:56 -04:00,3,43.6424,-70.245,04106,Oil,Stomach ache ,
1595073506,07/18/2020 07:58:26 -04:00,4,43.632,-70.2487,04106,"Petroleum exhaust, fumes",Burning eyes and throat,
1595081773,07/18/2020 10:16:13 -04:00,2,43.6358,-70.2696,04106,Petroleum tank fumes ,,
1595107092,07/18/2020 17:18:12 -04:00,3,43.6318,-70.2562,04106,Oil,,
1595126325,07/18/2020 22:38:45 -04:00,4,43.6223,-70.2737,04106,Burning fumes,,
1595129988,07/18/2020 23:39:48 -04:00,3,43.6399,-70.2453,04106,Industrial,,
1595130387,07/18/2020 23:46:27 -04:00,4,43.6432,-70.235,04106,Tanks,"Hot night, sealed windows, nausea ",
1595181286,07/19/2020 13:54:46 -04:00,5,43.6316,-70.2379,04106,"Oil, burnt rubber, asphalt",Wanted to hold my breath.  ,"This was Friday evening 7/17/20
around 8 pm, driving from outer Commercial Street towards Portland.  The smell was horrendous.  I cannot imagine the suffering residents from West End Portland and Pleasantdale South Portland must ensure on a regular basis.  "
1595244487,07/20/2020 07:28:07 -04:00,2,43.6518,-70.2578,04101,Petroleum tank fumes ,,
1595262202,07/20/2020 12:23:22 -04:00,1,43.6312,-70.2833,04106,,,
1595277817,07/20/2020 16:43:37 -04:00,3,43.6342,-70.245,04106,Burnt tar,"Headache, frustration ",
1595281860,07/20/2020 17:51:00 -04:00,3,43.6343,-70.2685,04106,Petroleum tank fumes ,,
1595288775,07/20/2020 19:46:15 -04:00,2,43.6408,-70.2451,04106,,,
1595288872,07/20/2020 19:47:52 -04:00,2,43.6394,-70.2453,04106,Industrial,,
1595292830,07/20/2020 20:53:50 -04:00,3,43.6344,-70.2669,04106,Oil tanks ,,
1595294488,07/20/2020 21:21:28 -04:00,5,43.6345,-70.2564,04106,Petroleum ,,
1595295001,07/20/2020 21:30:01 -04:00,5,43.6438,-70.233,04106,Industrial tank fumes,Headache ,
1595298034,07/20/2020 22:20:34 -04:00,4,43.6316,-70.2487,04106,"petroleum, gasoline",Eye nasal and throat irritation,
1595299148,07/20/2020 22:39:08 -04:00,5,43.6418,-70.2324,04106,Oil tank ,"Again...
Again. Another summer night. It's hot, and we gotta seal up our house. Criminal. Cancerous fumes every week.",
1595300751,07/20/2020 23:05:51 -04:00,4,43.637,-70.2415,04106,Tank fumes ,,
1595302636,07/20/2020 23:37:16 -04:00,4,43.6334,-70.2456,04106,Burnt tar,"Tired, tight throat ",
1595305678,07/21/2020 00:27:58 -04:00,4,43.6431,-70.2459,04106,Oil ,Sore throat ,
1595305790,07/21/2020 00:29:50 -04:00,5,43.6326,-70.2473,04106,Burnt tar,"Tight throat, headache ",
1595306187,07/21/2020 00:36:27 -04:00,4,43.6332,-70.2457,04106,The same Smell from every night: burning asphalt ,"Headache, anger",
1595309729,07/21/2020 01:35:29 -04:00,5,43.6314,-70.2516,04106,Horrible strong petroleum,Eyes throat nose irritation,
1595316841,07/21/2020 03:34:01 -04:00,3,43.6341,-70.2681,04106,Petroleum ,,
1595329055,07/21/2020 06:57:35 -04:00,3,43.6384,-70.2543,04106,,,
1595332921,07/21/2020 08:02:01 -04:00,4,43.6294,-70.2742,04106,Tar,,
1595339879,07/21/2020 09:57:59 -04:00,3,43.6376,-70.2768,04106,,,
1595377188,07/21/2020 20:19:48 -04:00,4,43.632,-70.2863,04106,,,
1595377242,07/21/2020 20:20:42 -04:00,2,43.6284,-70.2822,04106,,,
1595379336,07/21/2020 20:55:36 -04:00,4,43.6302,-70.284,04106,"Oh, burning petroleum, what a surprise!",,
1595379683,07/21/2020 21:01:23 -04:00,4,43.6307,-70.287,04106,Heated oil/asphalt,,
1595388268,07/21/2020 23:24:28 -04:00,4,43.63,-70.2883,04106,"Oil, tar","Headache, sinus pain ",
1595404879,07/22/2020 04:01:19 -04:00,5,43.6247,-70.2789,04106,Tank cancer fumes ,Wondering if this exposure will cause cancer ,
1595404986,07/22/2020 04:03:06 -04:00,5,43.6269,-70.2768,04106,Tank ,Sick,
1595418378,07/22/2020 07:46:18 -04:00,5,43.634,-70.2785,04106,Extremely strong oil smell,,
1595419387,07/22/2020 08:03:07 -04:00,5,43.631,-70.2825,04106,"Oil, tar","Dizzy, throat burning",
1595422539,07/22/2020 08:55:39 -04:00,5,43.6428,-70.234,04106,"Oil, tar",Coughing,
1595422929,07/22/2020 09:02:09 -04:00,3,43.6285,-70.2853,04106,Oil,Breathing irritation,
1595423157,07/22/2020 09:05:57 -04:00,5,43.6304,-70.2834,04106,Petroleum and tar,Awaken mid night-breathing difficulty,
1595459964,07/22/2020 19:19:24 -04:00,3,43.6292,-70.2709,04106,Gas fumes,,
1595476698,07/22/2020 23:58:18 -04:00,5,43.626,-70.2786,04106,Fossil fuel cancer fumes ,Another toxic summer night in sopo. Whose keeping us safe?,
1595476981,07/23/2020 00:03:01 -04:00,5,43.625,-70.2776,04106,Tanks,Nausea ,
1595479073,07/23/2020 00:37:53 -04:00,5,43.6249,-70.2763,04106, Benzene and other fossil fuel distillates,"Nausea, swollen glands",
1595504396,07/23/2020 07:39:56 -04:00,4,43.6326,-70.2637,04106,Oil tanks / petroleum ,"Headache, nose irritation. ",
1595505733,07/23/2020 08:02:13 -04:00,3,43.6411,-70.2937,04102,,,
1595515953,07/23/2020 10:52:33 -04:00,3,43.6273,-70.2811,04106,Burning asphalt ,Tight throat,
1595549131,07/23/2020 20:05:31 -04:00,3,43.6381,-70.2591,04106,Oil ,,
1595559075,07/23/2020 22:51:15 -04:00,4,43.6323,-70.29,04106,Oil,"Headache, burning eyes, queasy, tired because I can’t sleep from the string odor (despite all windows being closed)!",
1595559131,07/23/2020 22:52:11 -04:00,5,43.6269,-70.2759,04106,Cancer fumes,"Sick to stomach
Can anyone protect us?",
1595560329,07/23/2020 23:12:09 -04:00,4,43.6304,-70.2857,04106,"Oil, obviously",,
1595560579,07/23/2020 23:16:19 -04:00,5,43.6252,-70.2789,04106,Volatile organic compounds/tank fumes,Sick...again ,
1595562672,07/23/2020 23:51:12 -04:00,4,43.6335,-70.2472,04106,Burnt tar,"Sick, headache ",
1595563799,07/24/2020 00:09:59 -04:00,4,43.6258,-70.2796,04106,,,
1595590784,07/24/2020 07:39:44 -04:00,1,43.6353,-70.2776,04106,,,
1595597734,07/24/2020 09:35:34 -04:00,3,43.6256,-70.2795,04106,Tar,Nice summer morning in sopo... wish we could safely breathe.... ,
1595597863,07/24/2020 09:37:43 -04:00,3,43.627,-70.2764,04106,Oil Cancer fumes,,
1595606299,07/24/2020 11:58:19 -04:00,3,43.6359,-70.2782,04106,,,
1595633315,07/24/2020 19:28:35 -04:00,4,43.6489,-70.2734,04102,Toxic oil ,,
1595636783,07/24/2020 20:26:23 -04:00,3,43.6413,-70.2469,04106,Toxic oil ,,
1595645301,07/24/2020 22:48:21 -04:00,4,43.6202,-70.2755,04106,Burning funes,,
1595648034,07/24/2020 23:33:54 -04:00,2,43.6417,-70.2442,04106,Industrial,,
1595650840,07/25/2020 00:20:40 -04:00,4,43.6244,-70.2795,04106,Tanks...again. no help from anyone,"Nausea 
Nausea ",
1595671082,07/25/2020 05:58:02 -04:00,4,43.6351,-70.2464,04106,Burnt tar,Sick,
1595672510,07/25/2020 06:21:50 -04:00,4,43.6323,-70.251,04106,Petroleum exhaust as usual,Coughing headache burning eyes,
1595684662,07/25/2020 09:44:22 -04:00,5,43.6352,-70.2897,04106,Oil,,
1595685316,07/25/2020 09:55:16 -04:00,3,43.6331,-70.2437,04106,"Tar, burning tar",,
1595700932,07/25/2020 14:15:32 -04:00,4,43.6281,-70.2856,04106,"Oh burning petroleum, what a shocker",,
1595710648,07/25/2020 16:57:28 -04:00,3,43.6535,-70.2652,04101,Burning asphalt ,Headache ,
1595711144,07/25/2020 17:05:44 -04:00,4,43.6466,-70.2724,04102,Tank stink making me light headed in my house. ,,
1595732382,07/25/2020 22:59:42 -04:00,3,43.6378,-70.2318,04106,Burnt electrical wires,Sore throat,
1595733566,07/25/2020 23:19:26 -04:00,4,43.6432,-70.2432,04106,Toxic oil smell ,,
1595735692,07/25/2020 23:54:52 -04:00,3,43.6414,-70.2432,04106,Industrial,,
1595755293,07/26/2020 05:21:33 -04:00,5,43.6316,-70.2426,04106,Petroleum ,"Nausea, coughing, eyes burning",
